country_name,country_code,year,gini_index,world_regions,zscore
denmark,dnk,2023,0.3,Europe,-0.8323207502370942
djibouti,dji,2002,0.4,,0.31725688210509345
djibouti,dji,2012,0.45,,0.892045698276187
djibouti,dji,2013,0.44,,0.7770879350419682
djibouti,dji,2017,0.42,,0.5471724085735304
djibouti,dji,2023,,Africa,
dominica,dma,2023,,North America,
dominican republic,dom,1986,0.48,,1.2369189879788427
dominican republic,dom,1989,0.5,,1.4668345144472803
dominican republic,dom,1992,0.51,,1.5817922776814992
dominican republic,dom,1996,0.47,,1.121961224744624
dominican republic,dom,1997,0.49,,1.3518767512130616
dominican republic,dom,2000,0.52,,1.6967500409157181
dominican republic,dom,2001,0.5,,1.4668345144472803
dominican republic,dom,2002,0.5,,1.4668345144472803
dominican republic,dom,2003,0.52,,1.6967500409157181
dominican republic,dom,2004,0.52,,1.6967500409157181
dominican republic,dom,2005,0.5,,1.4668345144472803
dominican republic,dom,2006,0.52,,1.6967500409157181
dominican republic,dom,2007,0.49,,1.3518767512130616
dominican republic,dom,2008,0.48,,1.2369189879788427
dominican republic,dom,2009,0.49,,1.3518767512130616
dominican republic,dom,2010,0.47,,1.121961224744624
dominican republic,dom,2011,0.48,,1.2369189879788427
dominican republic,dom,2012,0.46,,1.0070034615104058
dominican republic,dom,2013,0.48,,1.2369189879788427
dominican republic,dom,2014,0.44,,0.7770879350419682
dominican republic,dom,2015,0.45,,0.892045698276187
dominican republic,dom,2016,0.46,,1.0070034615104058
dominican republic,dom,2017,0.42,,0.5471724085735304
dominican republic,dom,2018,0.44,,0.7770879350419682
dominican republic,dom,2019,0.42,,0.5471724085735304
dominican republic,dom,2020,0.4,,0.31725688210509345
dominican republic,dom,2021,0.39,,0.20229911887087462
dominican republic,dom,2022,0.37,,-0.02761640759756302
dominican republic,dom,2023,0.38,North America,0.0873413556366558
dominican republic,dom,2024,0.39,,0.20229911887087462
east germany,owid_gdr,2023,,Europe,
east timor,tls,2001,0.36,,-0.14257417083178184
east timor,tls,2007,0.28,,-1.0622362767055311
east timor,tls,2014,0.29,,-0.947278513471313
east timor,tls,2023,,Asia,
ecuador,ecu,1994,0.53,,1.8117078041499368
ecuador,ecu,1999,0.59,,2.5014543835552487
ecuador,ecu,2000,0.56,,2.1565810938525933
ecuador,ecu,2003,0.54,,1.9266655673841557
ecuador,ecu,2004,0.54,,1.9266655673841557
ecuador,ecu,2005,0.53,,1.8117078041499368
ecuador,ecu,2006,0.52,,1.6967500409157181
ecuador,ecu,2007,0.53,,1.8117078041499368
ecuador,ecu,2008,0.5,,1.4668345144472803
ecuador,ecu,2009,0.48,,1.2369189879788427
ecuador,ecu,2010,0.49,,1.3518767512130616
ecuador,ecu,2011,0.46,,1.0070034615104058
ecuador,ecu,2012,0.46,,1.0070034615104058
ecuador,ecu,2013,0.47,,1.121961224744624
ecuador,ecu,2014,0.45,,0.892045698276187
ecuador,ecu,2015,0.46,,1.0070034615104058
ecuador,ecu,2016,0.45,,0.892045698276187
ecuador,ecu,2017,0.45,,0.892045698276187
ecuador,ecu,2018,0.45,,0.892045698276187
ecuador,ecu,2019,0.46,,1.0070034615104058
ecuador,ecu,2020,0.47,,1.121961224744624
ecuador,ecu,2021,0.46,,1.0070034615104058
ecuador,ecu,2022,0.45,,0.892045698276187
ecuador,ecu,2023,0.45,South America,0.892045698276187
ecuador,ecu,2024,0.45,,0.892045698276187
egypt,egy,1990,0.32,,-0.6024052237686565
egypt,egy,1995,0.3,,-0.8323207502370942
egypt,egy,1999,0.31,,-0.7173629870028754
egypt,egy,2004,0.32,,-0.6024052237686565
egypt,egy,2008,0.31,,-0.7173629870028754
egypt,egy,2010,0.3,,-0.8323207502370942
egypt,egy,2012,0.28,,-1.0622362767055311
egypt,egy,2015,0.32,,-0.6024052237686565
egypt,egy,2017,0.32,,-0.6024052237686565
egypt,egy,2019,0.32,,-0.6024052237686565
egypt,egy,2021,0.28,,-1.0622362767055311
egypt,egy,2023,,Africa,
el salvador,slv,1989,0.49,,1.3518767512130616
el salvador,slv,1991,0.54,,1.9266655673841557
el salvador,slv,1995,0.5,,1.4668345144472803
el salvador,slv,1996,0.51,,1.5817922776814992
el salvador,slv,1998,0.54,,1.9266655673841557
el salvador,slv,1999,0.52,,1.6967500409157181
el salvador,slv,2000,0.51,,1.5817922776814992
el salvador,slv,2001,0.51,,1.5817922776814992
el salvador,slv,2002,0.52,,1.6967500409157181
el salvador,slv,2003,0.5,,1.4668345144472803
el salvador,slv,2004,0.48,,1.2369189879788427
el salvador,slv,2005,0.48,,1.2369189879788427
el salvador,slv,2006,0.46,,1.0070034615104058
el salvador,slv,2007,0.45,,0.892045698276187
el salvador,slv,2008,0.47,,1.121961224744624
el salvador,slv,2009,0.46,,1.0070034615104058
el salvador,slv,2010,0.44,,0.7770879350419682
el salvador,slv,2011,0.42,,0.5471724085735304
el salvador,slv,2012,0.42,,0.5471724085735304
el salvador,slv,2013,0.43,,0.6621301718077492
el salvador,slv,2014,0.42,,0.5471724085735304
el salvador,slv,2015,0.41,,0.43221464533931164
el salvador,slv,2016,0.4,,0.31725688210509345
el salvador,slv,2017,0.38,,0.0873413556366558
el salvador,slv,2018,0.39,,0.20229911887087462
el salvador,slv,2019,0.39,,0.20229911887087462
el salvador,slv,2021,0.39,,0.20229911887087462
el salvador,slv,2022,0.39,,0.20229911887087462
el salvador,slv,2023,0.4,North America,0.31725688210509345
equatorial guinea,gnq,2022,0.39,,0.20229911887087462
equatorial guinea,gnq,2023,,Africa,
eritrea,eri,2023,,Africa,
estonia,est,1993,0.39,,0.20229911887087462
estonia,est,2003,0.37,,-0.02761640759756302
estonia,est,2004,0.34,,-0.37248969730021886
estonia,est,2005,0.33,,-0.48744746053443766
estonia,est,2006,0.34,,-0.37248969730021886
estonia,est,2007,0.31,,-0.7173629870028754
estonia,est,2008,0.32,,-0.6024052237686565
estonia,est,2009,0.31,,-0.7173629870028754
estonia,est,2010,0.32,,-0.6024052237686565
estonia,est,2011,0.32,,-0.6024052237686565
estonia,est,2012,0.33,,-0.48744746053443766
estonia,est,2013,0.35,,-0.25753193406600067
estonia,est,2014,0.35,,-0.25753193406600067
estonia,est,2015,0.33,,-0.48744746053443766
estonia,est,2016,0.31,,-0.7173629870028754
estonia,est,2017,0.3,,-0.8323207502370942
estonia,est,2018,0.3,,-0.8323207502370942
estonia,est,2019,0.31,,-0.7173629870028754
estonia,est,2020,0.31,,-0.7173629870028754
estonia,est,2021,0.32,,-0.6024052237686565
estonia,est,2022,0.32,,-0.6024052237686565
estonia,est,2023,0.31,Europe,-0.7173629870028754
eswatini,swz,1994,0.59,,2.5014543835552487
eswatini,swz,2000,0.53,,1.8117078041499368
eswatini,swz,2009,0.51,,1.5817922776814992
eswatini,swz,2016,0.55,,2.0416233306183744
eswatini,swz,2023,,Africa,
ethiopia,eth,1995,0.45,,0.892045698276187
ethiopia,eth,1999,0.3,,-0.8323207502370942
ethiopia,eth,2004,0.3,,-0.8323207502370942
ethiopia,eth,2010,0.33,,-0.48744746053443766
ethiopia,eth,2015,0.35,,-0.25753193406600067
ethiopia,eth,2021,0.31,,-0.7173629870028754
ethiopia,eth,2023,,Africa,
ethiopia (former),owid_ere,2023,,Africa,
falkland islands,flk,2023,,South America,
faroe islands,fro,2023,,Europe,
fiji,fji,2002,0.38,,0.0873413556366558
fiji,fji,2008,0.4,,0.31725688210509345
fiji,fji,2013,0.37,,-0.02761640759756302
fiji,fji,2019,0.31,,-0.7173629870028754
fiji,fji,2023,,Oceania,
finland,fin,1987,0.22,,-1.7519828561108437
finland,fin,1991,0.23,,-1.637025092876625
finland,fin,1995,0.23,,-1.637025092876625
finland,fin,2000,0.27,,-1.17719403993975
finland,fin,2003,0.28,,-1.0622362767055311
finland,fin,2004,0.28,,-1.0622362767055311
finland,fin,2005,0.28,,-1.0622362767055311
finland,fin,2006,0.28,,-1.0622362767055311
finland,fin,2007,0.28,,-1.0622362767055311
finland,fin,2008,0.28,,-1.0622362767055311
finland,fin,2009,0.27,,-1.17719403993975
finland,fin,2010,0.28,,-1.0622362767055311
finland,fin,2011,0.28,,-1.0622362767055311
finland,fin,2012,0.27,,-1.17719403993975
finland,fin,2013,0.27,,-1.17719403993975
finland,fin,2014,0.27,,-1.17719403993975
finland,fin,2015,0.27,,-1.17719403993975
finland,fin,2016,0.27,,-1.17719403993975
finland,fin,2017,0.27,,-1.17719403993975
finland,fin,2018,0.27,,-1.17719403993975
finland,fin,2019,0.28,,-1.0622362767055311
finland,fin,2020,0.27,,-1.17719403993975
finland,fin,2021,0.28,,-1.0622362767055311
finland,fin,2022,0.28,,-1.0622362767055311
finland,fin,2023,0.27,Europe,-1.17719403993975
france,fra,1970,0.37,,-0.02761640759756302
france,fra,1975,0.36,,-0.14257417083178184
france,fra,1979,0.34,,-0.37248969730021886
france,fra,1984,0.33,,-0.48744746053443766
france,fra,1990,0.32,,-0.6024052237686565
france,fra,1996,0.32,,-0.6024052237686565
france,fra,1997,0.32,,-0.6024052237686565
france,fra,1998,0.32,,-0.6024052237686565
france,fra,1999,0.32,,-0.6024052237686565
france,fra,2000,0.33,,-0.48744746053443766
france,fra,2001,0.33,,-0.48744746053443766
france,fra,2002,0.32,,-0.6024052237686565
france,fra,2003,0.31,,-0.7173629870028754
france,fra,2004,0.31,,-0.7173629870028754
france,fra,2005,0.3,,-0.8323207502370942
france,fra,2006,0.3,,-0.8323207502370942
france,fra,2007,0.32,,-0.6024052237686565
france,fra,2008,0.33,,-0.48744746053443766
france,fra,2009,0.33,,-0.48744746053443766
france,fra,2010,0.34,,-0.37248969730021886
france,fra,2011,0.33,,-0.48744746053443766
france,fra,2012,0.33,,-0.48744746053443766
france,fra,2013,0.33,,-0.48744746053443766
france,fra,2014,0.32,,-0.6024052237686565
france,fra,2015,0.33,,-0.48744746053443766
france,fra,2016,0.32,,-0.6024052237686565
france,fra,2017,0.32,,-0.6024052237686565
france,fra,2018,0.32,,-0.6024052237686565
france,fra,2019,0.31,,-0.7173629870028754
france,fra,2020,0.31,,-0.7173629870028754
france,fra,2021,0.32,,-0.6024052237686565
france,fra,2022,0.31,,-0.7173629870028754
france,fra,2023,0.32,Europe,-0.6024052237686565
french guiana,guf,2023,,South America,
french polynesia,pyf,2023,,Oceania,
gabon,gab,2005,0.42,,0.5471724085735304
gabon,gab,2017,0.38,,0.0873413556366558
gabon,gab,2023,,Africa,
gambia,gmb,1998,0.48,,1.2369189879788427
gambia,gmb,2003,0.47,,1.121961224744624
gambia,gmb,2010,0.44,,0.7770879350419682
gambia,gmb,2015,0.36,,-0.14257417083178184
gambia,gmb,2020,0.39,,0.20229911887087462
gambia,gmb,2023,,Africa,
georgia,geo,1996,0.37,,-0.02761640759756302
georgia,geo,1997,0.41,,0.43221464533931164
georgia,geo,1998,0.41,,0.43221464533931164
georgia,geo,1999,0.4,,0.31725688210509345
georgia,geo,2000,0.4,,0.31725688210509345
georgia,geo,2001,0.4,,0.31725688210509345
georgia,geo,2002,0.37,,-0.02761640759756302
georgia,geo,2003,0.37,,-0.02761640759756302
georgia,geo,2004,0.36,,-0.14257417083178184
georgia,geo,2005,0.37,,-0.02761640759756302
georgia,geo,2006,0.37,,-0.02761640759756302
georgia,geo,2007,0.38,,0.0873413556366558
georgia,geo,2008,0.39,,0.20229911887087462
georgia,geo,2009,0.38,,0.0873413556366558
georgia,geo,2010,0.39,,0.20229911887087462
georgia,geo,2011,0.4,,0.31725688210509345
georgia,geo,2012,0.39,,0.20229911887087462
georgia,geo,2013,0.39,,0.20229911887087462
georgia,geo,2014,0.38,,0.0873413556366558
georgia,geo,2015,0.37,,-0.02761640759756302
georgia,geo,2016,0.37,,-0.02761640759756302
georgia,geo,2017,0.38,,0.0873413556366558
georgia,geo,2018,0.36,,-0.14257417083178184
georgia,geo,2019,0.36,,-0.14257417083178184
georgia,geo,2020,0.34,,-0.37248969730021886
georgia,geo,2021,0.34,,-0.37248969730021886
georgia,geo,2022,0.34,,-0.37248969730021886
georgia,geo,2023,0.35,Asia,-0.25753193406600067
georgia,geo,2024,0.34,,-0.37248969730021886
germany,deu,1991,0.29,,-0.947278513471313
germany,deu,1992,0.29,,-0.947278513471313
germany,deu,1993,0.29,,-0.947278513471313
germany,deu,1994,0.29,,-0.947278513471313
germany,deu,1995,0.29,,-0.947278513471313
germany,deu,1996,0.28,,-1.0622362767055311
germany,deu,1997,0.28,,-1.0622362767055311
germany,deu,1998,0.28,,-1.0622362767055311
germany,deu,1999,0.29,,-0.947278513471313
germany,deu,2000,0.29,,-0.947278513471313
germany,deu,2001,0.3,,-0.8323207502370942
germany,deu,2002,0.3,,-0.8323207502370942
germany,deu,2003,0.3,,-0.8323207502370942
germany,deu,2004,0.3,,-0.8323207502370942
germany,deu,2005,0.32,,-0.6024052237686565
germany,deu,2006,0.31,,-0.7173629870028754
germany,deu,2007,0.31,,-0.7173629870028754
germany,deu,2008,0.31,,-0.7173629870028754
germany,deu,2009,0.3,,-0.8323207502370942
germany,deu,2010,0.3,,-0.8323207502370942
germany,deu,2011,0.31,,-0.7173629870028754
germany,deu,2012,0.31,,-0.7173629870028754
germany,deu,2013,0.31,,-0.7173629870028754
germany,deu,2014,0.31,,-0.7173629870028754
germany,deu,2015,0.32,,-0.6024052237686565
germany,deu,2016,0.31,,-0.7173629870028754
germany,deu,2017,0.31,,-0.7173629870028754
germany,deu,2018,0.32,,-0.6024052237686565
germany,deu,2019,0.32,,-0.6024052237686565
germany,deu,2020,0.32,,-0.6024052237686565
germany,deu,2023,,Europe,
ghana,gha,1987,0.35,,-0.25753193406600067
ghana,gha,1988,0.36,,-0.14257417083178184
ghana,gha,1991,0.38,,0.0873413556366558
ghana,gha,1998,0.4,,0.31725688210509345
ghana,gha,2005,0.43,,0.6621301718077492
ghana,gha,2012,0.42,,0.5471724085735304
ghana,gha,2016,0.44,,0.7770879350419682
ghana,gha,2023,,Africa,
gibraltar,gib,2023,,Europe,
greece,grc,1995,0.37,,-0.02761640759756302
greece,grc,2000,0.34,,-0.37248969730021886
greece,grc,2002,0.36,,-0.14257417083178184
greece,grc,2003,0.33,,-0.48744746053443766
greece,grc,2004,0.34,,-0.37248969730021886
greece,grc,2005,0.35,,-0.25753193406600067
greece,grc,2006,0.35,,-0.25753193406600067
greece,grc,2007,0.34,,-0.37248969730021886
greece,grc,2008,0.34,,-0.37248969730021886
greece,grc,2009,0.34,,-0.37248969730021886
greece,grc,2010,0.34,,-0.37248969730021886
greece,grc,2011,0.35,,-0.25753193406600067
greece,grc,2012,0.36,,-0.14257417083178184
greece,grc,2013,0.36,,-0.14257417083178184
greece,grc,2014,0.36,,-0.14257417083178184
greece,grc,2015,0.36,,-0.14257417083178184
greece,grc,2016,0.35,,-0.25753193406600067
greece,grc,2017,0.34,,-0.37248969730021886
greece,grc,2018,0.33,,-0.48744746053443766
greece,grc,2019,0.33,,-0.48744746053443766
greece,grc,2020,0.34,,-0.37248969730021886
greece,grc,2021,0.33,,-0.48744746053443766
greece,grc,2022,0.33,,-0.48744746053443766
greece,grc,2023,0.33,Europe,-0.48744746053443766
greenland,grl,2023,,North America,
grenada,grd,2018,0.44,,0.7770879350419682
grenada,grd,2023,,North America,
guadeloupe,glp,2023,,North America,
guam,gum,2023,,Oceania,
guatemala,gtm,1986,0.54,,1.9266655673841557
guatemala,gtm,1989,0.59,,2.5014543835552487
guatemala,gtm,1998,0.49,,1.3518767512130616
guatemala,gtm,2000,0.54,,1.9266655673841557
guatemala,gtm,2006,0.55,,2.0416233306183744
guatemala,gtm,2014,0.48,,1.2369189879788427
guatemala,gtm,2023,0.45,North America,0.892045698276187
guernsey,ggy,2023,,Europe,
guinea,gin,1991,0.46,,1.0070034615104058
guinea,gin,1994,0.46,,1.0070034615104058
guinea,gin,2002,0.43,,0.6621301718077492
guinea,gin,2007,0.39,,0.20229911887087462
guinea,gin,2012,0.34,,-0.37248969730021886
guinea,gin,2018,0.3,,-0.8323207502370942
guinea,gin,2023,,Africa,
guinea-bissau,gnb,1991,0.56,,2.1565810938525933
guinea-bissau,gnb,1993,0.44,,0.7770879350419682
guinea-bissau,gnb,2002,0.36,,-0.14257417083178184
guinea-bissau,gnb,2010,0.51,,1.5817922776814992
guinea-bissau,gnb,2018,0.35,,-0.25753193406600067
guinea-bissau,gnb,2021,0.33,,-0.48744746053443766
guinea-bissau,gnb,2023,,Africa,
guyana,guy,1992,0.39,,0.20229911887087462
guyana,guy,1998,0.45,,0.892045698276187
guyana,guy,2023,,South America,
haiti,hti,2001,0.59,,2.5014543835552487
haiti,hti,2012,0.6,,2.616412146789467
haiti,hti,2023,,North America,
honduras,hnd,1989,0.55,,2.0416233306183744
honduras,hnd,1990,0.56,,2.1565810938525933
honduras,hnd,1991,0.52,,1.6967500409157181
honduras,hnd,1992,0.52,,1.6967500409157181
honduras,hnd,1993,0.53,,1.8117078041499368
honduras,hnd,1994,0.55,,2.0416233306183744
honduras,hnd,1995,0.55,,2.0416233306183744
honduras,hnd,1996,0.56,,2.1565810938525933
honduras,hnd,1997,0.53,,1.8117078041499368
honduras,hnd,1998,0.57,,2.271538857086811
honduras,hnd,1999,0.55,,2.0416233306183744
honduras,hnd,2001,0.55,,2.0416233306183744
honduras,hnd,2002,0.56,,2.1565810938525933
honduras,hnd,2003,0.58,,2.38649662032103
honduras,hnd,2004,0.58,,2.38649662032103
honduras,hnd,2005,0.59,,2.5014543835552487
honduras,hnd,2006,0.58,,2.38649662032103
honduras,hnd,2007,0.56,,2.1565810938525933
honduras,hnd,2008,0.55,,2.0416233306183744
honduras,hnd,2009,0.51,,1.5817922776814992
honduras,hnd,2010,0.53,,1.8117078041499368
honduras,hnd,2011,0.53,,1.8117078041499368
honduras,hnd,2012,0.53,,1.8117078041499368
honduras,hnd,2013,0.5,,1.4668345144472803
honduras,hnd,2014,0.5,,1.4668345144472803
honduras,hnd,2015,0.49,,1.3518767512130616
honduras,hnd,2016,0.5,,1.4668345144472803
honduras,hnd,2017,0.49,,1.3518767512130616
honduras,hnd,2018,0.49,,1.3518767512130616
honduras,hnd,2019,0.48,,1.2369189879788427
honduras,hnd,2023,0.47,North America,1.121961224744624
honduras,hnd,2024,0.46,,1.0070034615104058
hong kong,hkg,2023,,Asia,
hungary,hun,1987,0.21,,-1.8669406193450626
hungary,hun,1989,0.25,,-1.4071095664081876
hungary,hun,1991,0.3,,-0.8323207502370942
hungary,hun,1993,0.28,,-1.0622362767055311
hungary,hun,1994,0.33,,-0.48744746053443766
hungary,hun,1999,0.3,,-0.8323207502370942
hungary,hun,2004,0.3,,-0.8323207502370942
hungary,hun,2005,0.35,,-0.25753193406600067
hungary,hun,2006,0.28,,-1.0622362767055311
hungary,hun,2007,0.28,,-1.0622362767055311
hungary,hun,2008,0.28,,-1.0622362767055311
hungary,hun,2009,0.27,,-1.17719403993975
hungary,hun,2010,0.29,,-0.947278513471313
hungary,hun,2011,0.29,,-0.947278513471313
hungary,hun,2012,0.31,,-0.7173629870028754
hungary,hun,2013,0.32,,-0.6024052237686565
hungary,hun,2014,0.31,,-0.7173629870028754
hungary,hun,2015,0.3,,-0.8323207502370942
hungary,hun,2016,0.3,,-0.8323207502370942
hungary,hun,2017,0.31,,-0.7173629870028754
hungary,hun,2023,,Europe,
iceland,isl,2003,0.27,,-1.17719403993975
iceland,isl,2004,0.28,,-1.0622362767055311
iceland,isl,2005,0.29,,-0.947278513471313
iceland,isl,2006,0.3,,-0.8323207502370942
iceland,isl,2007,0.29,,-0.947278513471313
iceland,isl,2008,0.32,,-0.6024052237686565
iceland,isl,2009,0.29,,-0.947278513471313
iceland,isl,2010,0.26,,-1.2921518031739687
iceland,isl,2011,0.27,,-1.17719403993975
iceland,isl,2012,0.27,,-1.17719403993975
iceland,isl,2013,0.25,,-1.4071095664081876
iceland,isl,2014,0.28,,-1.0622362767055311
iceland,isl,2015,0.27,,-1.17719403993975
iceland,isl,2016,0.27,,-1.17719403993975
iceland,isl,2017,0.26,,-1.2921518031739687
iceland,isl,2018,0.27,,-1.17719403993975
iceland,isl,2019,0.27,,-1.17719403993975
iceland,isl,2023,,Europe,
india,ind,1977,0.3,,-0.8323207502370942
india,ind,1983,0.27,,-1.17719403993975
india,ind,1987,0.28,,-1.0622362767055311
india,ind,1993,0.26,,-1.2921518031739687
india,ind,2004,0.28,,-1.0622362767055311
india,ind,2009,0.28,,-1.0622362767055311
india,ind,2011,0.29,,-0.947278513471313
india,ind,2022,0.26,,-1.2921518031739687
india,ind,2023,,Asia,
indonesia,idn,1984,0.32,,-0.6024052237686565
indonesia,idn,1987,0.3,,-0.8323207502370942
indonesia,idn,1990,0.31,,-0.7173629870028754
indonesia,idn,1993,0.32,,-0.6024052237686565
indonesia,idn,1996,0.34,,-0.37248969730021886
indonesia,idn,1998,0.31,,-0.7173629870028754
indonesia,idn,1999,0.31,,-0.7173629870028754
indonesia,idn,2000,0.3,,-0.8323207502370942
indonesia,idn,2001,0.31,,-0.7173629870028754
indonesia,idn,2002,0.3,,-0.8323207502370942
indonesia,idn,2003,0.29,,-0.947278513471313
indonesia,idn,2004,0.3,,-0.8323207502370942
indonesia,idn,2005,0.3,,-0.8323207502370942
indonesia,idn,2006,0.32,,-0.6024052237686565
indonesia,idn,2007,0.33,,-0.48744746053443766
indonesia,idn,2008,0.33,,-0.48744746053443766
indonesia,idn,2009,0.33,,-0.48744746053443766
indonesia,idn,2010,0.35,,-0.25753193406600067
indonesia,idn,2011,0.38,,0.0873413556366558
indonesia,idn,2012,0.37,,-0.02761640759756302
indonesia,idn,2013,0.39,,0.20229911887087462
indonesia,idn,2014,0.39,,0.20229911887087462
indonesia,idn,2015,0.38,,0.0873413556366558
indonesia,idn,2016,0.37,,-0.02761640759756302
indonesia,idn,2017,0.36,,-0.14257417083178184
indonesia,idn,2018,0.36,,-0.14257417083178184
indonesia,idn,2019,0.35,,-0.25753193406600067
indonesia,idn,2020,0.35,,-0.25753193406600067
indonesia,idn,2021,0.36,,-0.14257417083178184
indonesia,idn,2022,0.36,,-0.14257417083178184
indonesia,idn,2023,0.36,Asia,-0.14257417083178184
indonesia,idn,2024,0.35,,-0.25753193406600067
iran,irn,1986,0.47,,1.121961224744624
iran,irn,1990,0.44,,0.7770879350419682
iran,irn,1994,0.43,,0.6621301718077492
iran,irn,1998,0.44,,0.7770879350419682
iran,irn,2005,0.44,,0.7770879350419682
iran,irn,2006,0.45,,0.892045698276187
iran,irn,2009,0.42,,0.5471724085735304
iran,irn,2011,0.35,,-0.25753193406600067
iran,irn,2012,0.34,,-0.37248969730021886
iran,irn,2013,0.34,,-0.37248969730021886
iran,irn,2014,0.35,,-0.25753193406600067
iran,irn,2015,0.35,,-0.25753193406600067
iran,irn,2016,0.36,,-0.14257417083178184
iran,irn,2017,0.37,,-0.02761640759756302
iran,irn,2018,0.37,,-0.02761640759756302
iran,irn,2019,0.36,,-0.14257417083178184
iran,irn,2020,0.36,,-0.14257417083178184
iran,irn,2021,0.35,,-0.25753193406600067
iran,irn,2022,0.35,,-0.25753193406600067
iran,irn,2023,0.36,Asia,-0.14257417083178184
iraq,irq,2006,0.29,,-0.947278513471313
iraq,irq,2012,0.3,,-0.8323207502370942
iraq,irq,2023,0.3,Asia,-0.8323207502370942
ireland,irl,1987,0.35,,-0.25753193406600067
ireland,irl,1994,0.37,,-0.02761640759756302
ireland,irl,1995,0.37,,-0.02761640759756302
ireland,irl,1996,0.36,,-0.14257417083178184
ireland,irl,2000,0.33,,-0.48744746053443766
ireland,irl,2002,0.32,,-0.6024052237686565
ireland,irl,2003,0.33,,-0.48744746053443766
ireland,irl,2004,0.34,,-0.37248969730021886
ireland,irl,2005,0.34,,-0.37248969730021886
ireland,irl,2006,0.33,,-0.48744746053443766
ireland,irl,2007,0.32,,-0.6024052237686565
ireland,irl,2008,0.31,,-0.7173629870028754
ireland,irl,2009,0.33,,-0.48744746053443766
ireland,irl,2010,0.32,,-0.6024052237686565
ireland,irl,2011,0.33,,-0.48744746053443766
ireland,irl,2012,0.33,,-0.48744746053443766
ireland,irl,2013,0.33,,-0.48744746053443766
ireland,irl,2014,0.32,,-0.6024052237686565
ireland,irl,2015,0.32,,-0.6024052237686565
ireland,irl,2016,0.33,,-0.48744746053443766
ireland,irl,2017,0.31,,-0.7173629870028754
ireland,irl,2018,0.31,,-0.7173629870028754
ireland,irl,2019,0.3,,-0.8323207502370942
ireland,irl,2020,0.29,,-0.947278513471313
ireland,irl,2021,0.29,,-0.947278513471313
ireland,irl,2022,0.3,,-0.8323207502370942
ireland,irl,2023,0.29,Europe,-0.947278513471313
isle of man,imn,2023,,Europe,
israel,isr,1979,0.36,,-0.14257417083178184
israel,isr,1986,0.36,,-0.14257417083178184
israel,isr,1992,0.36,,-0.14257417083178184
israel,isr,1997,0.38,,0.0873413556366558
israel,isr,2001,0.39,,0.20229911887087462
israel,isr,2002,0.4,,0.31725688210509345
israel,isr,2003,0.41,,0.43221464533931164
israel,isr,2004,0.41,,0.43221464533931164
israel,isr,2005,0.42,,0.5471724085735304
israel,isr,2006,0.42,,0.5471724085735304
israel,isr,2007,0.41,,0.43221464533931164
israel,isr,2008,0.42,,0.5471724085735304
israel,isr,2009,0.43,,0.6621301718077492
israel,isr,2010,0.43,,0.6621301718077492
israel,isr,2011,0.41,,0.43221464533931164
israel,isr,2012,0.41,,0.43221464533931164
israel,isr,2013,0.4,,0.31725688210509345
israel,isr,2014,0.4,,0.31725688210509345
israel,isr,2015,0.4,,0.31725688210509345
israel,isr,2016,0.39,,0.20229911887087462
israel,isr,2017,0.38,,0.0873413556366558
israel,isr,2018,0.39,,0.20229911887087462
israel,isr,2019,0.38,,0.0873413556366558
israel,isr,2020,0.38,,0.0873413556366558
israel,isr,2021,0.38,,0.0873413556366558
israel,isr,2023,,Asia,
italy,ita,1977,0.34,,-0.37248969730021886
italy,ita,1978,0.33,,-0.48744746053443766
italy,ita,1979,0.33,,-0.48744746053443766
italy,ita,1980,0.33,,-0.48744746053443766
italy,ita,1981,0.32,,-0.6024052237686565
italy,ita,1982,0.29,,-0.947278513471313
italy,ita,1983,0.3,,-0.8323207502370942
italy,ita,1984,0.31,,-0.7173629870028754
italy,ita,1986,0.31,,-0.7173629870028754
italy,ita,1987,0.34,,-0.37248969730021886
italy,ita,1989,0.32,,-0.6024052237686565
italy,ita,1991,0.31,,-0.7173629870028754
italy,ita,1993,0.35,,-0.25753193406600067
italy,ita,1995,0.35,,-0.25753193406600067
italy,ita,1998,0.37,,-0.02761640759756302
italy,ita,2000,0.35,,-0.25753193406600067
italy,ita,2002,0.35,,-0.25753193406600067
italy,ita,2003,0.35,,-0.25753193406600067
italy,ita,2004,0.34,,-0.37248969730021886
italy,ita,2005,0.34,,-0.37248969730021886
italy,ita,2006,0.34,,-0.37248969730021886
italy,ita,2007,0.33,,-0.48744746053443766
italy,ita,2008,0.34,,-0.37248969730021886
italy,ita,2009,0.34,,-0.37248969730021886
italy,ita,2010,0.35,,-0.25753193406600067
italy,ita,2011,0.35,,-0.25753193406600067
italy,ita,2012,0.35,,-0.25753193406600067
italy,ita,2013,0.35,,-0.25753193406600067
italy,ita,2014,0.35,,-0.25753193406600067
italy,ita,2015,0.35,,-0.25753193406600067
italy,ita,2016,0.35,,-0.25753193406600067
italy,ita,2017,0.36,,-0.14257417083178184
italy,ita,2018,0.35,,-0.25753193406600067
italy,ita,2019,0.35,,-0.25753193406600067
italy,ita,2020,0.35,,-0.25753193406600067
italy,ita,2021,0.35,,-0.25753193406600067
