country_name,country_code,year,homicide_data,world_regions,zscore
liechtenstein,lie,2001,0.0,,-0.31250570235595587
liechtenstein,lie,2002,0.0,,-0.31250570235595587
liechtenstein,lie,2003,0.0,,-0.31250570235595587
liechtenstein,lie,2004,1.0,,-0.3123704330710246
liechtenstein,lie,2007,0.0,,-0.31250570235595587
liechtenstein,lie,2008,1.0,,-0.3123704330710246
liechtenstein,lie,2009,0.0,,-0.31250570235595587
liechtenstein,lie,2010,1.0,,-0.3123704330710246
liechtenstein,lie,2011,0.0,,-0.31250570235595587
liechtenstein,lie,2012,0.0,,-0.31250570235595587
liechtenstein,lie,2013,0.0,,-0.31250570235595587
liechtenstein,lie,2014,1.0,,-0.3123704330710246
liechtenstein,lie,2015,0.0,,-0.31250570235595587
liechtenstein,lie,2016,0.0,,-0.31250570235595587
liechtenstein,lie,2017,1.0,,-0.3123704330710246
liechtenstein,lie,2018,1.0,,-0.3123704330710246
liechtenstein,lie,2019,1.0,,-0.3123704330710246
liechtenstein,lie,2020,1.0,,-0.3123704330710246
liechtenstein,lie,2021,2.0,,-0.3122351637860933
liechtenstein,lie,2023,,europe,
lithuania,ltu,1990,180.0,,-0.28815723106832386
lithuania,ltu,1991,214.0,,-0.28355807538066
lithuania,ltu,1992,266.0,,-0.276524072564233
lithuania,ltu,1993,416.0,,-0.25623367982453965
lithuania,ltu,1994,465.0,,-0.24960548486290648
lithuania,ltu,1995,502.0,,-0.2446005213204488
lithuania,ltu,1996,405.0,,-0.25772164195878383
lithuania,ltu,1997,391.0,,-0.2596154119478219
lithuania,ltu,1998,311.0,,-0.270436954742325
lithuania,ltu,1999,309.0,,-0.2707074933121876
lithuania,ltu,2000,370.0,,-0.26245606693137896
lithuania,ltu,2001,353.0,,-0.26475564477521085
lithuania,ltu,2002,293.0,,-0.27287180187108817
lithuania,ltu,2004,343.0,,-0.26610833762452374
lithuania,ltu,2005,372.0,,-0.2621855283615164
lithuania,ltu,2006,288.0,,-0.27354814829574464
lithuania,ltu,2007,277.0,,-0.2750361104299888
lithuania,ltu,2008,298.0,,-0.27219545544643176
lithuania,ltu,2009,252.0,,-0.27841784255327107
lithuania,ltu,2010,219.0,,-0.2828817289560036
lithuania,ltu,2011,211.0,,-0.2839638832354539
lithuania,ltu,2012,202.0,,-0.2851813067998355
lithuania,ltu,2013,198.0,,-0.2857223839395607
lithuania,ltu,2014,159.0,,-0.2909978860518809
lithuania,ltu,2015,172.0,,-0.28923938534777416
lithuania,ltu,2016,153.0,,-0.29180950176146864
lithuania,ltu,2017,100.0,,-0.29897877386282695
lithuania,ltu,2018,92.0,,-0.3000609281422773
lithuania,ltu,2019,94.0,,-0.2997903895724147
lithuania,ltu,2020,101.0,,-0.2988435045778957
lithuania,ltu,2021,72.0,,-0.3027663138409031
lithuania,ltu,2022,67.0,,-0.3034426602655595
lithuania,ltu,2023,75.0,europe,-0.3023605059861092
luxembourg,lux,1994,6.0,,-0.31169408664636816
luxembourg,lux,1995,2.0,,-0.3122351637860933
luxembourg,lux,1996,4.0,,-0.3119646252162307
luxembourg,lux,1997,4.0,,-0.3119646252162307
luxembourg,lux,1998,4.0,,-0.3119646252162307
luxembourg,lux,1999,6.0,,-0.31169408664636816
luxembourg,lux,2000,4.0,,-0.3119646252162307
luxembourg,lux,2001,9.0,,-0.3112882787915743
luxembourg,lux,2002,6.0,,-0.31169408664636816
luxembourg,lux,2003,3.0,,-0.312099894501162
luxembourg,lux,2004,2.0,,-0.3122351637860933
luxembourg,lux,2005,4.0,,-0.3119646252162307
luxembourg,lux,2006,7.0,,-0.31155881736143687
luxembourg,lux,2007,7.0,,-0.31155881736143687
luxembourg,lux,2008,8.0,,-0.3114235480765056
luxembourg,lux,2009,5.0,,-0.31182935593129946
luxembourg,lux,2010,10.0,,-0.311153009506643
luxembourg,lux,2011,4.0,,-0.3119646252162307
luxembourg,lux,2012,0.0,,-0.31250570235595587
luxembourg,lux,2013,1.0,,-0.3123704330710246
luxembourg,lux,2014,4.0,,-0.3119646252162307
luxembourg,lux,2015,5.0,,-0.31182935593129946
luxembourg,lux,2016,5.0,,-0.31182935593129946
luxembourg,lux,2017,2.0,,-0.3122351637860933
luxembourg,lux,2018,3.0,,-0.312099894501162
luxembourg,lux,2019,4.0,,-0.3119646252162307
luxembourg,lux,2020,3.0,,-0.312099894501162
luxembourg,lux,2021,4.0,,-0.3119646252162307
luxembourg,lux,2022,10.0,,-0.311153009506643
luxembourg,lux,2023,,europe,
macao,mac,1991,12.0,,-0.3108824709367804
macao,mac,1992,3.0,,-0.312099894501162
macao,mac,1993,12.0,,-0.3108824709367804
macao,mac,1994,13.0,,-0.3107472016518491
macao,mac,1995,8.0,,-0.3114235480765056
macao,mac,1996,17.0,,-0.310206124512124
macao,mac,1997,30.0,,-0.3084476238080172
macao,mac,1998,24.0,,-0.3092592395176049
macao,mac,1999,37.0,,-0.3075007388134982
macao,mac,2000,10.0,,-0.311153009506643
macao,mac,2001,8.0,,-0.3114235480765056
macao,mac,2002,2.0,,-0.3122351637860933
macao,mac,2003,8.0,,-0.3114235480765056
macao,mac,2004,4.0,,-0.3119646252162307
macao,mac,2005,4.0,,-0.3119646252162307
macao,mac,2006,10.0,,-0.311153009506643
macao,mac,2007,6.0,,-0.31169408664636816
macao,mac,2008,4.0,,-0.3119646252162307
macao,mac,2009,5.0,,-0.31182935593129946
macao,mac,2010,2.0,,-0.3122351637860933
macao,mac,2011,4.0,,-0.3119646252162307
macao,mac,2012,4.0,,-0.3119646252162307
macao,mac,2013,1.0,,-0.3123704330710246
macao,mac,2014,1.0,,-0.3123704330710246
macao,mac,2015,1.0,,-0.3123704330710246
macao,mac,2016,1.0,,-0.3123704330710246
macao,mac,2017,2.0,,-0.3122351637860933
macao,mac,2018,2.0,,-0.3122351637860933
macao,mac,2019,2.0,,-0.3122351637860933
macao,mac,2020,2.0,,-0.3122351637860933
macao,mac,2021,3.0,,-0.312099894501162
macao,mac,2022,2.0,,-0.3122351637860933
macao,mac,2023,4.0,asia,-0.3119646252162307
madagascar,mdg,2023,,africa,
malawi,mwi,2000,700.0,,-0.21781720290405357
malawi,mwi,2001,900.0,,-0.19076334591779576
malawi,mwi,2002,567.0,,-0.235808017799915
malawi,mwi,2003,300.0,,-0.27192491687656917
malawi,mwi,2004,411.0,,-0.25691002624919607
malawi,mwi,2005,200.0,,-0.2854518453696981
malawi,mwi,2006,821.0,,-0.2014496194273676
malawi,mwi,2007,690.0,,-0.21916989575336646
malawi,mwi,2008,780.0,,-0.20699566010955045
malawi,mwi,2009,320.0,,-0.2692195311779434
malawi,mwi,2010,520.0,,-0.24216567419168558
malawi,mwi,2011,343.0,,-0.26610833762452374
malawi,mwi,2012,279.0,,-0.27476557186012623
malawi,mwi,2023,,africa,
malaysia,mys,1990,313.0,,-0.2701664161724624
malaysia,mys,1991,384.0,,-0.2605622969423409
malaysia,mys,1992,366.0,,-0.2629971440711041
malaysia,mys,1993,360.0,,-0.26380875978069185
malaysia,mys,1994,336.0,,-0.26705522261904274
malaysia,mys,1995,396.0,,-0.2589390655231654
malaysia,mys,1996,447.0,,-0.2520403319916697
malaysia,mys,1997,540.0,,-0.2394602884930598
malaysia,mys,1998,629.0,,-0.2274213221341751
malaysia,mys,1999,588.0,,-0.23296736281635794
malaysia,mys,2000,551.0,,-0.23797232635881563
malaysia,mys,2001,517.0,,-0.24257148204647946
malaysia,mys,2002,565.0,,-0.2360785563697776
malaysia,mys,2003,565.0,,-0.2360785563697776
malaysia,mys,2004,497.0,,-0.24527686774510524
malaysia,mys,2005,604.0,,-0.2308030542574573
malaysia,mys,2006,588.0,,-0.23296736281635794
malaysia,mys,2007,652.0,,-0.22431012858075544
malaysia,mys,2008,597.0,,-0.23174993925197634
malaysia,mys,2009,561.0,,-0.23661963350950274
malaysia,mys,2010,540.0,,-0.2394602884930598
malaysia,mys,2011,530.0,,-0.2408129813423727
malaysia,mys,2012,602.0,,-0.2310735928273199
malaysia,mys,2013,627.0,,-0.22769186070403766
malaysia,mys,2014,510.0,,-0.24351836704099847
malaysia,mys,2015,498.0,,-0.24514159846017394
malaysia,mys,2016,456.0,,-0.2508229084272881
malaysia,mys,2017,379.0,,-0.2612386433669973
malaysia,mys,2018,323.0,,-0.2688137233231495
malaysia,mys,2019,310.0,,-0.2705722240272563
malaysia,mys,2020,253.0,,-0.2782825732683398
malaysia,mys,2021,243.0,,-0.27963526611765266
malaysia,mys,2022,240.0,,-0.2800410739724465
malaysia,mys,2023,258.0,asia,-0.2776062268436833
maldives,mdv,1990,1.0,,-0.3123704330710246
maldives,mdv,1995,2.0,,-0.3122351637860933
maldives,mdv,1997,6.0,,-0.31169408664636816
maldives,mdv,2001,7.0,,-0.31155881736143687
maldives,mdv,2002,8.0,,-0.3114235480765056
maldives,mdv,2007,3.0,,-0.312099894501162
maldives,mdv,2008,5.0,,-0.31182935593129946
maldives,mdv,2009,6.0,,-0.31169408664636816
maldives,mdv,2010,6.0,,-0.31169408664636816
maldives,mdv,2011,3.0,,-0.312099894501162
maldives,mdv,2012,10.0,,-0.311153009506643
maldives,mdv,2013,3.0,,-0.312099894501162
maldives,mdv,2015,4.0,,-0.3119646252162307
maldives,mdv,2019,3.0,,-0.312099894501162
maldives,mdv,2023,,asia,
mali,mli,2023,,africa,
malta,mlt,1990,4.0,,-0.3119646252162307
malta,mlt,1991,3.0,,-0.312099894501162
malta,mlt,1992,6.0,,-0.31169408664636816
malta,mlt,1993,7.0,,-0.31155881736143687
malta,mlt,1994,3.0,,-0.312099894501162
malta,mlt,1998,5.0,,-0.31182935593129946
malta,mlt,1999,10.0,,-0.311153009506643
malta,mlt,2000,4.0,,-0.3119646252162307
malta,mlt,2001,6.0,,-0.31169408664636816
malta,mlt,2002,6.0,,-0.31169408664636816
malta,mlt,2004,7.0,,-0.31155881736143687
malta,mlt,2005,4.0,,-0.3119646252162307
malta,mlt,2006,0.0,,-0.31250570235595587
malta,mlt,2007,4.0,,-0.3119646252162307
malta,mlt,2008,6.0,,-0.31169408664636816
malta,mlt,2009,4.0,,-0.3119646252162307
malta,mlt,2010,4.0,,-0.3119646252162307
malta,mlt,2011,3.0,,-0.312099894501162
malta,mlt,2012,12.0,,-0.3108824709367804
malta,mlt,2013,7.0,,-0.31155881736143687
malta,mlt,2014,6.0,,-0.31169408664636816
malta,mlt,2015,4.0,,-0.3119646252162307
malta,mlt,2016,5.0,,-0.31182935593129946
malta,mlt,2017,9.0,,-0.3112882787915743
malta,mlt,2018,8.0,,-0.3114235480765056
malta,mlt,2019,5.0,,-0.31182935593129946
malta,mlt,2020,7.0,,-0.31155881736143687
malta,mlt,2021,2.0,,-0.3122351637860933
malta,mlt,2022,8.0,,-0.3114235480765056
malta,mlt,2023,3.0,europe,-0.312099894501162
marshall islands,mhl,1991,5.0,,-0.31182935593129946
marshall islands,mhl,1992,2.0,,-0.3122351637860933
marshall islands,mhl,1994,2.0,,-0.3122351637860933
marshall islands,mhl,2023,,oceania,
martinique,mtq,2004,19.0,,-0.3099355859422614
martinique,mtq,2005,19.0,,-0.3099355859422614
martinique,mtq,2006,23.0,,-0.3093945088025362
martinique,mtq,2007,23.0,,-0.3093945088025362
martinique,mtq,2008,17.0,,-0.310206124512124
martinique,mtq,2009,11.0,,-0.3110177402217117
martinique,mtq,2023,,north america,
mauritania,mrt,2018,53.0,,-0.30533643025459756
mauritania,mrt,2019,48.0,,-0.30601277667925403
mauritania,mrt,2020,46.0,,-0.30628331524911656
mauritania,mrt,2023,,africa,
mauritius,mus,1990,20.0,,-0.3098003166573301
mauritius,mus,1991,29.0,,-0.3085828930929485
mauritius,mus,1992,31.0,,-0.3083123545230859
mauritius,mus,1993,21.0,,-0.3096650473723988
mauritius,mus,1994,27.0,,-0.3088534316628111
mauritius,mus,1995,25.0,,-0.30912397023267363
mauritius,mus,1996,34.0,,-0.30790654666829204
mauritius,mus,1997,24.0,,-0.3092592395176049
mauritius,mus,1998,31.0,,-0.3083123545230859
mauritius,mus,1999,23.0,,-0.3093945088025362
mauritius,mus,2000,26.0,,-0.3089887009477424
mauritius,mus,2009,38.0,,-0.3073654695285669
mauritius,mus,2010,33.0,,-0.30804181595322333
mauritius,mus,2011,32.0,,-0.3081770852381546
mauritius,mus,2012,28.0,,-0.3087181623778798
mauritius,mus,2013,35.0,,-0.30777127738336074
mauritius,mus,2014,19.0,,-0.3099355859422614
mauritius,mus,2015,21.0,,-0.3096650473723988
mauritius,mus,2016,21.0,,-0.3096650473723988
mauritius,mus,2017,33.0,,-0.30804181595322333
mauritius,mus,2018,37.0,,-0.3075007388134982
mauritius,mus,2019,27.0,,-0.3088534316628111
mauritius,mus,2020,35.0,,-0.30777127738336074
mauritius,mus,2021,34.0,,-0.30790654666829204
mauritius,mus,2022,29.0,,-0.3085828930929485
mauritius,mus,2023,,africa,
mayotte,myt,2007,27.0,,-0.3088534316628111
mayotte,myt,2008,5.0,,-0.31182935593129946
mayotte,myt,2009,12.0,,-0.3108824709367804
mayotte,myt,2023,,africa,
mexico,mex,1990,14493.0,,1.6479520441532158
mexico,mex,1991,15128.0,,1.7338480400845844
mexico,mex,1992,16594.0,,1.932152811793854
mexico,mex,1993,16040.0,,1.85721362794192
mexico,mex,1994,15839.0,,1.8300245016707308
mexico,mex,1995,15612.0,,1.7993183739913283
mexico,mex,1996,14505.0,,1.6495752755723914
mexico,mex,1997,13552.0,,1.520663647032873
mexico,mex,1998,13656.0,,1.5347316526657269
mexico,mex,1999,12249.0,,1.3444077687674032
mexico,mex,2000,10737.0,,1.1398806099512944
mexico,mex,2001,10285.0,,1.0787388931623516
mexico,mex,2002,10088.0,,1.0520908440308878
mexico,mex,2003,10087.0,,1.0519555747459564
mexico,mex,2004,9329.0,,0.9494214567680394
mexico,mex,2005,9921.0,,1.0295008734473625
mexico,mex,2006,10452.0,,1.101328863745877
mexico,mex,2007,8867.0,,0.8869270471297839
mexico,mex,2008,14006.0,,1.5820759023916782
mexico,mex,2009,19803.0,,2.3662319471383606
mexico,mex,2010,25757.0,,3.171625269619255
mexico,mex,2011,27213.0,,3.368577348479212
mexico,mex,2012,25967.0,,3.200031819454826
mexico,mex,2013,23063.0,,2.8072098160143626
mexico,mex,2014,20010.0,,2.3942326891191374
mexico,mex,2015,20762.0,,2.4959551913874667
mexico,mex,2016,24559.0,,3.009572666271571
mexico,mex,2017,32079.0,,4.026797688954864
mexico,mex,2018,36685.0,,4.649848015348381
mexico,mex,2019,36661.0,,4.64660155251003
mexico,mex,2020,36773.0,,4.661751712422334
mexico,mex,2021,35700.0,,4.516607769691062
mexico,mex,2022,33287.0,,4.190202985151862
mexico,mex,2023,32252.0,north america,4.050199275247977
micronesia (country),fsm,2019,1.0,,-0.3123704330710246
micronesia (country),fsm,2023,,oceania,
moldova,mda,1990,290.0,,-0.27327760972588205
moldova,mda,1991,290.0,,-0.27327760972588205
moldova,mda,1992,499.0,,-0.24500632917524265
moldova,mda,1993,387.0,,-0.260156489087547
moldova,mda,1994,401.0,,-0.258262719098509
moldova,mda,1995,402.0,,-0.2581274498135777
moldova,mda,1996,400.0,,-0.25839798838344025
moldova,mda,1997,414.0,,-0.25650421839440224
moldova,mda,1998,375.0,,-0.2617797205067225
moldova,mda,1999,391.0,,-0.2596154119478219
moldova,mda,2000,433.0,,-0.25393410198070776
moldova,mda,2001,411.0,,-0.25691002624919607
moldova,mda,2002,401.0,,-0.258262719098509
moldova,mda,2003,319.0,,-0.2693548004628747
moldova,mda,2004,277.0,,-0.2750361104299888
moldova,mda,2005,296.0,,-0.27246599401629434
moldova,mda,2006,262.0,,-0.2770651497039582
moldova,mda,2007,217.0,,-0.28315226752586614
moldova,mda,2008,236.0,,-0.28058215111217166
moldova,mda,2009,246.0,,-0.2792294582628588
moldova,mda,2010,265.0,,-0.2766593418491643
moldova,mda,2011,216.0,,-0.28328753681079744
moldova,mda,2012,229.0,,-0.28152903610669067
moldova,mda,2013,229.0,,-0.28152903610669067
moldova,mda,2014,161.0,,-0.29072734748201834
moldova,mda,2015,189.0,,-0.28693980750394227
moldova,mda,2016,200.0,,-0.2854518453696981
moldova,mda,2017,141.0,,-0.2934327331806441
moldova,mda,2018,166.0,,-0.2900510010573619
moldova,mda,2019,121.0,,-0.2961381188792699
moldova,mda,2020,93.0,,-0.299925658857346
moldova,mda,2021,66.0,,-0.3035779295504908
moldova,mda,2022,75.0,,-0.3023605059861092
moldova,mda,2023,78.0,europe,-0.3019546981313153
monaco,mco,2001,1.0,,-0.3123704330710246
monaco,mco,2007,0.0,,-0.31250570235595587
monaco,mco,2008,0.0,,-0.31250570235595587
monaco,mco,2023,,europe,
mongolia,mng,2003,343.0,,-0.26610833762452374
mongolia,mng,2004,333.0,,-0.2674610304738366
mongolia,mng,2005,398.0,,-0.25866852695330284
mongolia,mng,2006,336.0,,-0.26705522261904274
mongolia,mng,2007,295.0,,-0.27260126330122564
mongolia,mng,2008,212.0,,-0.2838286139505226
mongolia,mng,2009,219.0,,-0.2828817289560036
mongolia,mng,2010,239.0,,-0.2801763432573778
mongolia,mng,2011,266.0,,-0.276524072564233
mongolia,mng,2012,199.0,,-0.2855871146546294
mongolia,mng,2013,208.0,,-0.2843696910902478
mongolia,mng,2014,213.0,,-0.2836933446655913
mongolia,mng,2015,214.0,,-0.28355807538066
mongolia,mng,2016,184.0,,-0.2876161539285987
mongolia,mng,2017,191.0,,-0.2866692689340797
mongolia,mng,2018,196.0,,-0.2859929225094232
mongolia,mng,2019,205.0,,-0.2847754989450416
mongolia,mng,2020,205.0,,-0.2847754989450416
mongolia,mng,2021,206.0,,-0.2846402296601103
mongolia,mng,2022,202.0,,-0.2851813067998355
mongolia,mng,2023,203.0,asia,-0.2850460375149042
mongolia,mng,2024,196.0,,-0.2859929225094232
montenegro,mne,2002,27.0,,-0.3088534316628111
montenegro,mne,2007,12.0,,-0.3108824709367804
montenegro,mne,2008,24.0,,-0.3092592395176049
montenegro,mne,2009,21.0,,-0.3096650473723988
montenegro,mne,2010,15.0,,-0.3104766630819865
montenegro,mne,2011,21.0,,-0.3096650473723988
montenegro,mne,2012,17.0,,-0.310206124512124
montenegro,mne,2013,10.0,,-0.311153009506643
montenegro,mne,2014,20.0,,-0.3098003166573301
montenegro,mne,2015,17.0,,-0.310206124512124
montenegro,mne,2016,28.0,,-0.3087181623778798
montenegro,mne,2017,15.0,,-0.3104766630819865
montenegro,mne,2018,14.0,,-0.3106119323669178
montenegro,mne,2019,23.0,,-0.3093945088025362
montenegro,mne,2020,18.0,,-0.3100708552271927
montenegro,mne,2021,15.0,,-0.3104766630819865
montenegro,mne,2022,16.0,,-0.3103413937970553
montenegro,mne,2023,5.0,europe,-0.31182935593129946
montserrat,msr,1990,0.0,,-0.31250570235595587
montserrat,msr,1991,0.0,,-0.31250570235595587
montserrat,msr,1992,2.0,,-0.3122351637860933
montserrat,msr,1993,0.0,,-0.31250570235595587
montserrat,msr,1994,1.0,,-0.3123704330710246
montserrat,msr,1995,0.0,,-0.31250570235595587
montserrat,msr,1996,1.0,,-0.3123704330710246
montserrat,msr,1997,0.0,,-0.31250570235595587
montserrat,msr,1998,1.0,,-0.3123704330710246
montserrat,msr,1999,0.0,,-0.31250570235595587
montserrat,msr,2000,0.0,,-0.31250570235595587
montserrat,msr,2001,0.0,,-0.31250570235595587
montserrat,msr,2002,0.0,,-0.31250570235595587
montserrat,msr,2003,0.0,,-0.31250570235595587
montserrat,msr,2004,0.0,,-0.31250570235595587
montserrat,msr,2005,1.0,,-0.3123704330710246
montserrat,msr,2006,1.0,,-0.3123704330710246
montserrat,msr,2008,1.0,,-0.3123704330710246
montserrat,msr,2012,1.0,,-0.3123704330710246
montserrat,msr,2017,0.0,,-0.31250570235595587
montserrat,msr,2018,0.0,,-0.31250570235595587
montserrat,msr,2023,,north america,
morocco,mar,1990,89.0,,-0.30046673599707113
morocco,mar,1991,124.0,,-0.29573231102447606
morocco,mar,1992,132.0,,-0.2946501567450257
morocco,mar,1993,148.0,,-0.2924858481861251
morocco,mar,1994,184.0,,-0.2876161539285987
morocco,mar,1997,732.0,,-0.21348858578625232
morocco,mar,1998,556.0,,-0.23729597993415918
morocco,mar,1999,540.0,,-0.2394602884930598
morocco,mar,2000,461.0,,-0.25014656200263163
morocco,mar,2001,543.0,,-0.23905448063826595
morocco,mar,2002,462.0,,-0.25001129271770034
morocco,mar,2003,510.0,,-0.24351836704099847
morocco,mar,2004,470.0,,-0.24892913843825004
morocco,mar,2005,469.0,,-0.24906440772318134
morocco,mar,2006,498.0,,-0.24514159846017394
morocco,mar,2007,517.0,,-0.24257148204647946
morocco,mar,2008,426.0,,-0.25488098697522676
morocco,mar,2009,432.0,,-0.254069371265639
morocco,mar,2010,451.0,,-0.2514992548519445
morocco,mar,2011,441.0,,-0.2528519477012574
morocco,mar,2012,383.0,,-0.2606975662272722
morocco,mar,2013,429.0,,-0.2544751791204329
morocco,mar,2014,355.0,,-0.26448510620534826
morocco,mar,2015,431.0,,-0.2542046405505703
morocco,mar,2016,594.0,,-0.2321557471067702
morocco,mar,2017,761.0,,-0.20956577652324493
morocco,mar,2018,510.0,,-0.24351836704099847
morocco,mar,2019,1004.0,,-0.17669534028494172
morocco,mar,2020,1073.0,,-0.16736175962468278
morocco,mar,2021,716.0,,-0.21565289434515295
morocco,mar,2022,618.0,,-0.22890928426841928
morocco,mar,2023,643.0,africa,-0.22552755214513703
morocco,mar,2024,635.0,,-0.22660970642458736
mozambique,moz,2001,1100.0,,-0.16370948893153797
mozambique,moz,2002,1040.0,,-0.1718256460274153
mozambique,moz,2003,1044.0,,-0.17128456888769014
mozambique,moz,2004,1130.0,,-0.15965141038359928
mozambique,moz,2005,1089.0,,-0.16519745106578215
mozambique,moz,2006,894.0,,-0.1915749616273835
mozambique,moz,2007,849.0,,-0.1976620794492915
mozambique,moz,2008,995.0,,-0.1779127638493233
mozambique,moz,2009,823.0,,-0.20117908085750502
mozambique,moz,2010,875.0,,-0.194145078041078
mozambique,moz,2011,849.0,,-0.1976620794492915
mozambique,moz,2023,,africa,
myanmar,mmr,1990,2046.0,,-0.03574474538653856
myanmar,mmr,1995,1613.0,,-0.0943163457617867
myanmar,mmr,2000,1041.0,,-0.17169037674248402
myanmar,mmr,2001,916.0,,-0.18859903735889513
myanmar,mmr,2002,814.0,,-0.2023965044218866
myanmar,mmr,2003,764.0,,-0.20915996866845107
myanmar,mmr,2004,743.0,,-0.21200062365200814
myanmar,mmr,2005,676.0,,-0.2210636657424045
myanmar,mmr,2006,777.0,,-0.2074014679643443
myanmar,mmr,2007,749.0,,-0.2111890079424204
myanmar,mmr,2008,791.0,,-0.20550769797530627
myanmar,mmr,2009,879.0,,-0.19360400090135282
myanmar,mmr,2010,801.0,,-0.20415500512599338
myanmar,mmr,2011,1055.0,,-0.16979660675344596
myanmar,mmr,2012,1436.0,,-0.11825900919462486
myanmar,mmr,2013,1238.0,,-0.14504232761102007
myanmar,mmr,2014,1230.0,,-0.1461244818904704
myanmar,mmr,2015,1302.0,,-0.13638509337541757
myanmar,mmr,2016,1339.0,,-0.13138012983295988
myanmar,mmr,2017,1392.0,,-0.12421085773160158
myanmar,mmr,2018,1452.0,,-0.11609470063572423
myanmar,mmr,2019,1519.0,,-0.10703165854532787
myanmar,mmr,2020,1571.0,,-0.09999765572890083
myanmar,mmr,2021,15299.0,,1.7569790878078348
myanmar,mmr,2022,2098.0,,-0.02871074257011153
myanmar,mmr,2023,1394.0,asia,-0.12394031916173899
namibia,nam,1995,373.0,,-0.2620502590765851
namibia,nam,1996,353.0,,-0.26475564477521085
namibia,nam,1997,327.0,,-0.2682726461834244
namibia,nam,1998,407.0,,-0.25745110338892124
namibia,nam,1999,379.0,,-0.2612386433669973
namibia,nam,2000,380.0,,-0.2611033740820661
namibia,nam,2001,353.0,,-0.26475564477521085
namibia,nam,2002,346.0,,-0.26570252976972986
namibia,nam,2004,352.0,,-0.26489091406014215
namibia,nam,2008,354.0,,-0.26462037549027956
namibia,nam,2009,388.0,,-0.2600212198026157
namibia,nam,2010,314.0,,-0.2700311468875311
namibia,nam,2011,308.0,,-0.27084276259711887
namibia,nam,2012,388.0,,-0.2600212198026157
namibia,nam,2018,476.0,,-0.2481175227286623
namibia,nam,2019,319.0,,-0.2693548004628747
namibia,nam,2020,303.0,,-0.2715191090217753
namibia,nam,2021,315.0,,-0.26989587760259987
namibia,nam,2023,,africa,
nauru,nru,2023,,oceania,
nepal,npl,1990,354.0,,-0.26462037549027956
nepal,npl,1997,575.0,,-0.2347258635204647
nepal,npl,1998,650.0,,-0.22458066715061803
nepal,npl,1999,630.0,,-0.2272860528492438
nepal,npl,2000,635.0,,-0.22660970642458736
nepal,npl,2001,848.0,,-0.1977973487342228
nepal,npl,2002,858.0,,-0.1964446558849099
nepal,npl,2003,757.0,,-0.2101068536629701
nepal,npl,2004,936.0,,-0.18589365166026936
nepal,npl,2005,878.0,,-0.19373927018628412
nepal,npl,2006,610.0,,-0.22999143854786958
nepal,npl,2007,841.0,,-0.1987442337287418
nepal,npl,2008,892.0,,-0.19184550019724608
nepal,npl,2009,806.0,,-0.20347865870133694
nepal,npl,2010,813.0,,-0.2025317737068179
nepal,npl,2011,679.0,,-0.22065785788761064
nepal,npl,2012,642.0,,-0.22566282143006833
nepal,npl,2013,606.0,,-0.23053251568759472
nepal,npl,2014,558.0,,-0.2370254413642966
nepal,npl,2015,598.0,,-0.23161466996704505
nepal,npl,2016,617.0,,-0.22904455355335054
nepal,npl,2017,630.0,,-0.2272860528492438
nepal,npl,2018,659.0,,-0.2233632435862364
nepal,npl,2019,555.0,,-0.23743124921909048
nepal,npl,2020,617.0,,-0.22904455355335054
nepal,npl,2023,,asia,
netherlands,nld,1990,135.0,,-0.2942443488902319
netherlands,nld,1991,177.0,,-0.28856303892311774
netherlands,nld,1992,193.0,,-0.2863987303642171
netherlands,nld,1993,192.0,,-0.2865339996491484
netherlands,nld,1994,171.0,,-0.28937465463270545
netherlands,nld,1995,193.0,,-0.2863987303642171
netherlands,nld,1996,211.0,,-0.2839638832354539
netherlands,nld,1997,208.0,,-0.2843696910902478
netherlands,nld,1998,176.0,,-0.28869830820804904
netherlands,nld,1999,203.0,,-0.2850460375149042
netherlands,nld,2000,180.0,,-0.28815723106832386
netherlands,nld,2001,202.0,,-0.2851813067998355
netherlands,nld,2002,195.0,,-0.2861281917943545
netherlands,nld,2003,202.0,,-0.2851813067998355
netherlands,nld,2004,191.0,,-0.2866692689340797
netherlands,nld,2005,174.0,,-0.28896884677791157
netherlands,nld,2006,128.0,,-0.2951912338847509
netherlands,nld,2007,143.0,,-0.2931621946107815
netherlands,nld,2008,150.0,,-0.2922153096162625
netherlands,nld,2009,154.0,,-0.29167423247653734
netherlands,nld,2010,144.0,,-0.2930269253258503
netherlands,nld,2011,143.0,,-0.2931621946107815
netherlands,nld,2012,145.0,,-0.292891656040919
netherlands,nld,2013,125.0,,-0.29559704173954476
netherlands,nld,2014,123.0,,-0.29586758030940735
netherlands,nld,2015,104.0,,-0.29843769672310183
netherlands,nld,2016,94.0,,-0.2997903895724147
netherlands,nld,2017,132.0,,-0.2946501567450257
netherlands,nld,2018,100.0,,-0.29897877386282695
netherlands,nld,2019,125.0,,-0.29559704173954476
netherlands,nld,2020,121.0,,-0.2961381188792699
netherlands,nld,2021,126.0,,-0.29546177245461347
netherlands,nld,2022,143.0,,-0.2931621946107815
netherlands,nld,2023,125.0,europe,-0.29559704173954476
netherlands antilles,ant,2023,,north america,
new caledonia,ncl,2006,8.0,,-0.3114235480765056
new caledonia,ncl,2007,12.0,,-0.3108824709367804
new caledonia,ncl,2008,11.0,,-0.3110177402217117
new caledonia,ncl,2009,8.0,,-0.3114235480765056
